Time (sec),  Heater (%),  Temperature (C)
2.771450340747833252e+02,4.000000000000000000e+01,1.058299999999999983e+02
2.781410517692565918e+02,4.000000000000000000e+01,1.057600000000000051e+02
2.791416463851928711e+02,4.000000000000000000e+01,1.057399999999999949e+02
2.801354687213897705e+02,4.000000000000000000e+01,1.058299999999999983e+02
2.811298956871032715e+02,4.000000000000000000e+01,1.057399999999999949e+02
2.821261394023895264e+02,4.000000000000000000e+01,1.053499999999999943e+02
2.831225440502166748e+02,4.000000000000000000e+01,1.048599999999999994e+02
2.841193032264709473e+02,4.000000000000000000e+01,1.043199999999999932e+02
2.851171970367431641e+02,4.000000000000000000e+01,1.042500000000000000e+02
2.861137771606445312e+02,4.000000000000000000e+01,1.038799999999999955e+02
2.871095595359802246e+02,4.000000000000000000e+01,1.038100000000000023e+02
2.881053791046142578e+02,4.000000000000000000e+01,1.033400000000000034e+02
2.891034924983978271e+02,4.000000000000000000e+01,1.033700000000000045e+02
2.900988249778747559e+02,4.000000000000000000e+01,1.031299999999999955e+02
2.910965020656585693e+02,4.000000000000000000e+01,1.032999999999999972e+02
2.920963857173919678e+02,4.000000000000000000e+01,1.038599999999999994e+02
2.930935742855072021e+02,4.000000000000000000e+01,1.038299999999999983e+02
2.940954487323760986e+02,4.000000000000000000e+01,1.038799999999999955e+02
2.950909361839294434e+02,4.000000000000000000e+01,1.041299999999999955e+02
2.960862646102905273e+02,4.000000000000000000e+01,1.043700000000000045e+02
2.970835053920745850e+02,4.000000000000000000e+01,1.043499999999999943e+02
2.980818684101104736e+02,4.000000000000000000e+01,1.043199999999999932e+02
2.990751094818115234e+02,4.000000000000000000e+01,1.043700000000000045e+02
3.000664427280426025e+02,4.000000000000000000e+01,1.043700000000000045e+02
3.010627167224884033e+02,4.000000000000000000e+01,1.045900000000000034e+02
3.020544002056121826e+02,4.000000000000000000e+01,1.048599999999999994e+02
3.030462815761566162e+02,4.000000000000000000e+01,1.048599999999999994e+02
3.040416390895843506e+02,4.000000000000000000e+01,1.047900000000000063e+02
3.050338819026947021e+02,4.000000000000000000e+01,1.048100000000000023e+02
3.060320565700531006e+02,4.000000000000000000e+01,1.047900000000000063e+02
3.070327074527740479e+02,4.000000000000000000e+01,1.053499999999999943e+02
3.080287427902221680e+02,4.000000000000000000e+01,1.052699999999999960e+02
3.090234930515289307e+02,4.000000000000000000e+01,1.057900000000000063e+02
3.100247535705566406e+02,4.000000000000000000e+01,1.058299999999999983e+02
3.110164856910705566e+02,4.000000000000000000e+01,1.058100000000000023e+02
3.120126171112060547e+02,4.000000000000000000e+01,1.060100000000000051e+02
3.130086636543273926e+02,4.000000000000000000e+01,1.062300000000000040e+02
3.139993381500244141e+02,4.000000000000000000e+01,1.062300000000000040e+02
3.149940187931060791e+02,4.000000000000000000e+01,1.063199999999999932e+02
3.159928958415985107e+02,4.000000000000000000e+01,1.063199999999999932e+02
3.169898467063903809e+02,4.000000000000000000e+01,1.062699999999999960e+02
3.179807863235473633e+02,4.000000000000000000e+01,1.062699999999999960e+02
3.189730925559997559e+02,4.000000000000000000e+01,1.063199999999999932e+02
3.199703867435455322e+02,4.000000000000000000e+01,1.063199999999999932e+02
3.209649183750152588e+02,4.000000000000000000e+01,1.060499999999999972e+02
3.219638471603393555e+02,4.000000000000000000e+01,1.058299999999999983e+02
3.229650576114654541e+02,4.000000000000000000e+01,1.056899999999999977e+02
3.239696273803710938e+02,4.000000000000000000e+01,1.058299999999999983e+02
3.249657559394836426e+02,4.000000000000000000e+01,1.058299999999999983e+02
3.259646849632263184e+02,4.000000000000000000e+01,1.061800000000000068e+02
3.269646427631378174e+02,4.000000000000000000e+01,1.062699999999999960e+02
3.279599270820617676e+02,4.000000000000000000e+01,1.064500000000000028e+02
3.289650013446807861e+02,4.000000000000000000e+01,1.068100000000000023e+02
3.299648213386535645e+02,4.000000000000000000e+01,1.070600000000000023e+02
3.309560041427612305e+02,4.000000000000000000e+01,1.072500000000000000e+02
3.319497179985046387e+02,4.000000000000000000e+01,1.077399999999999949e+02
3.329476048946380615e+02,4.000000000000000000e+01,1.081299999999999955e+02
3.339406902790069580e+02,4.000000000000000000e+01,1.081800000000000068e+02
3.349384241104125977e+02,4.000000000000000000e+01,1.081800000000000068e+02
3.359342267513275146e+02,4.000000000000000000e+01,1.083299999999999983e+02
3.369300985336303711e+02,4.000000000000000000e+01,1.082800000000000011e+02
3.379254131317138672e+02,4.000000000000000000e+01,1.082300000000000040e+02
3.389173517227172852e+02,4.000000000000000000e+01,1.082300000000000040e+02
3.399099342823028564e+02,4.000000000000000000e+01,1.081800000000000068e+02
3.409073667526245117e+02,4.000000000000000000e+01,1.080300000000000011e+02
3.419047908782958984e+02,4.000000000000000000e+01,1.080100000000000051e+02
3.429081835746765137e+02,4.000000000000000000e+01,1.082500000000000000e+02
3.438994822502136230e+02,4.000000000000000000e+01,1.082800000000000011e+02
3.448975138664245605e+02,4.000000000000000000e+01,1.086899999999999977e+02
3.458893127441406250e+02,4.000000000000000000e+01,1.087600000000000051e+02
3.468864312171936035e+02,4.000000000000000000e+01,1.090300000000000011e+02
3.478841686248779297e+02,4.000000000000000000e+01,1.091599999999999966e+02
